src,dst,proto,length,timestamp,src_port,dst_port,conn_state,duration,DNS
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009234,44605,50138,S0,0.0,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332009237,42374,24669,S0,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009238,56345,30590,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009239,11013,39407,S0,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009240,41926,1984,REJ,0.0,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332009243,55527,43855,S0,0.0,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332009243,44544,45763,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009246,37098,60090,S0,0.0,
192.168.202.138,192.168.27.152,tcp,0,1970-01-01 00:00:01.332009246,49183,16781,S0,0.0,
192.168.202.138,192.168.27.152,tcp,0,1970-01-01 00:00:01.332009247,55722,19590,S0,0.0,
192.168.202.138,192.168.27.152,tcp,0,1970-01-01 00:00:01.332009248,24393,24466,S0,0.0,
192.168.202.138,192.168.27.152,tcp,0,1970-01-01 00:00:01.332009260,48061,2708,S0,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009261,39834,15482,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009269,50654,23724,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009275,52748,28135,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009277,39184,57967,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009278,21410,7460,S0,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009280,43723,9595,REJ,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009281,50358,53561,S0,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009284,52549,3925,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009294,59978,31428,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009297,30263,7137,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009298,37263,16403,S0,0.0,
192.168.202.79,192.168.21.5,tcp,0,1970-01-01 00:00:01.332009298,63957,49154,S0,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009300,43109,22,RSTO,0.0,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332009303,51638,40008,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009303,4959,27594,S0,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009311,23867,1356,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009311,58628,26472,S0,0.0,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332009312,53002,9505,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009315,16063,15176,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009316,17090,40488,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009318,41526,490,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009318,6162,5010,S0,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009320,47704,3945,REJ,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009320,9294,2494,S0,0.0,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332009321,41956,43478,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009325,10838,55299,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009328,35257,38127,S0,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009333,37885,54256,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009333,11779,3331,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009338,37246,24692,S0,0.0,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332009338,5720,51718,S0,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009338,41042,14827,S0,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009340,37063,5825,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009340,53696,777,REJ,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009340,32880,58140,S0,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009341,5162,58784,S0,0.0,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332009347,29354,20738,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009352,41110,27868,S0,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009360,58650,3703,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009360,54438,777,REJ,0.0,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332009364,54743,22353,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009365,52210,52171,S0,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009366,31798,25695,S0,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009366,24848,28746,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009379,28355,21334,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009384,61784,28796,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009385,36020,44503,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009386,39585,62809,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009388,5484,16822,S0,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009392,53050,28879,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009392,60121,11967,S0,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009392,42222,36224,S0,0.0,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332009395,23979,19276,S0,0.0,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332009397,22693,30883,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009400,32416,61691,S0,0.0,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332009406,3942,2871,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009406,59675,18759,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009406,6937,24296,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009407,44215,32093,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009409,5751,3621,S0,0.0,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332009410,40778,23806,S0,0.0,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332009411,56676,28470,S0,0.0,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332009414,49512,48663,S0,0.0,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332009417,27053,59634,S0,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009417,5450,63364,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009421,55517,59112,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009421,33042,64988,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009426,21415,5897,S0,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009432,52760,56483,S0,0.0,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332009436,23584,33449,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009438,42645,60145,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009440,45728,11333,S0,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009440,50240,2001,REJ,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009443,64144,63652,S0,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009445,18446,14233,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009448,28679,56876,S0,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009449,43130,60676,S0,0.0,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332009450,1849,56264,S0,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009452,45606,36837,S0,0.0,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332009459,25275,42456,S0,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009461,3534,18652,S0,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009464,37354,46563,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009466,55207,28868,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009467,46091,44462,S0,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009470,8233,54703,S0,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009472,11300,11880,S0,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009481,39899,2126,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009481,41125,1059,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009481,44765,15660,REJ,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009485,29776,22330,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009492,53277,61771,S0,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009492,21536,23874,S0,0.0,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332009492,52892,14924,S0,0.0,
192.168.202.138,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009494,32621,49073,S0,0.0,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332009498,46856,12894,S0,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009501,56543,5906,REJ,0.0,
192.168.202.153,192.168.27.1,tcp,0,1970-01-01 00:00:01.332009505,59645,2049,S0,0.0,
192.168.202.153,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009506,59645,256,S0,0.0,
192.168.202.153,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009513,59645,3211,S0,0.0,
192.168.202.153,192.168.27.152,tcp,0,1970-01-01 00:00:01.332009516,59645,1641,S0,0.0,
192.168.202.153,192.168.27.202,tcp,0,1970-01-01 00:00:01.332009517,59645,3869,S0,0.0,
192.168.202.153,192.168.27.152,tcp,0,1970-01-01 00:00:01.332009519,59646,8083,S0,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009521,52058,2045,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009521,58092,1096,REJ,0.0,
192.168.202.153,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009521,59645,5825,S0,0.0,
192.168.202.153,192.168.27.253,tcp,0,1970-01-01 00:00:01.332009521,59645,5004,S0,0.0,
192.168.202.153,192.168.27.253,tcp,0,1970-01-01 00:00:01.332009524,59645,3404,S0,0.0,
192.168.202.153,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009524,59645,15003,S0,0.0,
192.168.202.153,192.168.27.152,tcp,0,1970-01-01 00:00:01.332009524,59646,3690,S0,0.0,
192.168.202.153,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009528,59646,1998,S0,0.0,
192.168.202.153,192.168.27.202,tcp,0,1970-01-01 00:00:01.332009528,59646,58080,S0,0.0,
192.168.202.153,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009528,59645,5200,S0,0.0,
192.168.202.153,192.168.27.152,tcp,0,1970-01-01 00:00:01.332009529,59645,4003,S0,0.0,
192.168.202.153,192.168.27.203,tcp,0,1970-01-01 00:00:01.332009531,59645,280,S0,0.0,
192.168.202.153,192.168.27.101,tcp,0,1970-01-01 00:00:01.332009531,59674,22,S0,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009541,38875,1085,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009581,46757,2301,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009581,38243,83,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009581,56901,49156,REJ,0.0,
192.168.202.76,111.221.74.23,tcp,0,1970-01-01 00:00:01.332009589,51036,40017,S0,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009601,51408,8100,REJ,0.0,
192.168.202.79,192.168.21.53,tcp,0,1970-01-01 00:00:01.332009642,63957,49122,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009343,48589,53,S1,10.77,
192.168.202.79,192.168.21.6,tcp,0,1970-01-01 00:00:01.332009662,63958,49545,S0,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009722,59243,1047,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009722,36486,2607,REJ,0.0,
192.168.202.79,192.168.21.16,tcp,0,1970-01-01 00:00:01.332009733,63957,49429,S0,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009742,48127,8088,REJ,0.0,
192.168.202.68,172.16.7.102,tcp,0,1970-01-01 00:00:01.332009763,60255,7579,S0,1.0,
192.168.23.100,192.168.202.140,tcp,0,1970-01-01 00:00:01.332009781,1469,1025,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009782,54323,2010,REJ,0.0,
192.168.202.79,192.168.21.50,tcp,0,1970-01-01 00:00:01.332009786,63958,49112,S0,0.0,
192.168.202.153,192.168.27.5,tcp,0,1970-01-01 00:00:01.332009500,59646,80,OTH,0.0,
192.168.202.79,192.168.21.38,tcp,0,1970-01-01 00:00:01.332009797,63958,49131,S0,0.0,
192.168.202.79,192.168.21.51,tcp,0,1970-01-01 00:00:01.332009800,63958,49242,S0,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009802,35481,2800,REJ,0.0,
192.168.202.78,192.168.202.255,udp,0,1970-01-01 00:00:01.332009753,138,138,S0,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009822,34408,1026,REJ,0.0,
192.168.202.138,192.168.229.1,tcp,0,1970-01-01 00:00:01.332009843,52510,20828,REJ,0.0,
192.168.202.138,192.168.229.101,tcp,0,1970-01-01 00:00:01.332009844,52510,14238,REJ,0.02,
192.168.202.138,192.168.229.156,tcp,0,1970-01-01 00:00:01.332009844,52510,5001,REJ,0.01,
192.168.202.138,192.168.229.251,tcp,0,1970-01-01 00:00:01.332009844,52510,1099,REJ,0.01,
192.168.202.138,192.168.229.101,tcp,0,1970-01-01 00:00:01.332009844,52510,7001,REJ,0.03,
192.168.202.138,192.168.229.156,tcp,0,1970-01-01 00:00:01.332009844,52510,7070,REJ,0.02,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009862,43831,2005,REJ,0.0,
192.168.202.79,192.168.21.13,tcp,0,1970-01-01 00:00:01.332009877,63958,49097,S0,0.0,
192.168.202.138,192.168.229.87,icmp,0,1970-01-01 00:00:01.332009840,8,0,OTH,1.11,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009922,51155,70,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009943,57833,5910,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009943,59431,5004,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009963,34071,10001,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332009963,53184,2119,REJ,0.0,
192.168.202.68,192.168.27.102,tcp,0,1970-01-01 00:00:01.332009985,33528,17927,S0,3.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332010003,46582,4126,REJ,0.0,
fe80::bc5c:15c1:ec81:1e08,ff02::1:3,udp,48,1970-01-01 00:00:01.332010003,61989,5355,S0,0.1,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332010023,49046,2717,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332010023,51097,2001,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332010023,36871,4662,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332010023,39747,1998,REJ,0.0,
192.168.202.138,192.168.27.101,tcp,305,1970-01-01 00:00:01.332010017,39181,80,RSTO,7.02,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332010043,53323,2381,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332010043,47648,35500,REJ,0.0,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332010059,52763,8585,S0,0.0,
192.168.202.138,192.168.27.103,tcp,314,1970-01-01 00:00:01.332010083,42728,80,RSTO,0.01,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332010083,41978,4005,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332010083,40799,6156,REJ,0.0,
192.168.202.138,192.168.27.103,tcp,365,1970-01-01 00:00:01.332010091,43722,80,RSTO,0.01,
192.168.202.138,192.168.27.103,tcp,0,1970-01-01 00:00:01.332010100,44093,80,RSTO,0.0,
192.168.202.102,192.168.21.103,tcp,472,1970-01-01 00:00:01.332010100,2126,80,RSTO,0.28,
2001:dbb:c18:202:20c:29ff:fe41:4be7,2001:dbb:c18:355:3d2f:8864:2684:9e08,tcp,0,1970-01-01 00:00:01.332010103,40429,5907,S0,0.0,
192.168.202.153,192.168.25.67,tcp,0,1970-01-01 00:00:01.332010110,62077,443,S0,0.0,
192.168.202.138,192.168.27.102,tcp,0,1970-01-01 00:00:01.332010113,60084,80,RSTO,0.0,
192.168.202.138,192.168.27.103,tcp,305,1970-01-01 00:00:01.332010115,45886,80,RSTO,0.01,
192.168.202.79,192.168.21.14,tcp,0,1970-01-01 00:00:01.332010135,63957,49489,S0,0.0,
192.168.202.138,192.168.229.85,tcp,0,1970-01-01 00:00:01.332009841,52510,80,OTH,0.0,
192.168.202.138,192.168.229.47,tcp,0,1970-01-01 00:00:01.332009842,52511,80,OTH,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332010145,34142,5226,REJ,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332010145,38827,1087,REJ,0.0,
192.168.202.153,192.168.26.166,tcp,0,1970-01-01 00:00:01.332010146,56630,443,S0,0.0,
192.168.202.153,192.168.25.100,tcp,0,1970-01-01 00:00:01.332010161,56629,1311,REJ,0.0,
192.168.202.153,192.168.23.100,tcp,0,1970-01-01 00:00:01.332010161,56629,7106,REJ,0.0,
192.168.202.153,192.168.21.203,tcp,0,1970-01-01 00:00:01.332010161,56629,5800,REJ,0.0,
192.168.202.153,192.168.24.1,tcp,0,1970-01-01 00:00:01.332010161,56629,10629,REJ,0.0,
192.168.202.153,192.168.27.102,tcp,0,1970-01-01 00:00:01.332010162,56629,445,S0,0.0,
192.168.202.153,192.168.24.1,tcp,0,1970-01-01 00:00:01.332010162,56629,1236,REJ,0.0,
192.168.202.153,192.168.27.254,tcp,0,1970-01-01 00:00:01.332010163,56629,32773,S0,0.0,
192.168.202.153,192.168.24.202,tcp,0,1970-01-01 00:00:01.332010167,56629,13783,S0,0.0,
192.168.202.153,192.168.24.152,tcp,0,1970-01-01 00:00:01.332010168,56630,1026,S0,0.0,
192.168.202.153,192.168.23.102,tcp,0,1970-01-01 00:00:01.332010168,56644,22,RSTO,0.0,
192.168.202.153,192.168.25.253,tcp,0,1970-01-01 00:00:01.332010170,56629,19101,S0,0.0,
192.168.202.153,192.168.24.25,tcp,0,1970-01-01 00:00:01.332010170,56630,1029,S0,0.0,
192.168.202.153,192.168.21.253,tcp,0,1970-01-01 00:00:01.332010172,56629,6692,REJ,0.0,
192.168.202.153,192.168.27.100,tcp,0,1970-01-01 00:00:01.332010173,56629,3801,REJ,0.01,
192.168.202.153,192.168.21.103,tcp,0,1970-01-01 00:00:01.332010173,56629,1104,REJ,0.01,
192.168.202.153,192.168.27.203,tcp,0,1970-01-01 00:00:01.332010175,56630,5718,S0,0.0,
192.168.202.153,192.168.27.152,tcp,0,1970-01-01 00:00:01.332010176,56629,5051,S0,0.0,
192.168.202.153,192.168.25.253,tcp,0,1970-01-01 00:00:01.332010178,56630,3269,S0,0.0,
192.168.202.153,192.168.25.152,tcp,0,1970-01-01 00:00:01.332010178,56630,3918,S0,0.0,
192.168.202.153,192.168.25.102,tcp,0,1970-01-01 00:00:01.332010179,56630,2010,S0,0.0,
192.168.202.153,192.168.25.253,tcp,0,1970-01-01 00:00:01.332010179,56629,8021,S0,0.0,
192.168.202.153,192.168.24.253,tcp,0,1970-01-01 00:00:01.332010180,56629,7004,S0,0.0,
192.168.202.153,192.168.27.1,tcp,0,1970-01-01 00:00:01.332010180,56629,425,REJ,0.0,
192.168.202.153,192.168.25.25,tcp,0,1970-01-01 00:00:01.332010181,56654,445,RSTO,0.01,
192.168.202.153,192.168.23.253,tcp,0,1970-01-01 00:00:01.332010181,56629,10004,REJ,0.0,
192.168.202.153,192.168.27.25,tcp,0,1970-01-01 00:00:01.332010181,56630,3333,S0,0.0,
192.168.202.153,192.168.23.202,tcp,0,1970-01-01 00:00:01.332010182,56629,2004,S0,0.0,
192.168.202.153,192.168.24.152,tcp,0,1970-01-01 00:00:01.332010182,56629,2605,S0,0.0,
192.168.202.153,192.168.24.254,tcp,0,1970-01-01 00:00:01.332010182,56630,2710,S0,0.0,
192.168.202.153,192.168.23.202,tcp,0,1970-01-01 00:00:01.332010183,56630,26,S0,0.0,
192.168.202.153,192.168.27.202,tcp,0,1970-01-01 00:00:01.332010183,56630,646,S0,0.0,
192.168.202.153,192.168.23.1,tcp,0,1970-01-01 00:00:01.332010183,56629,2323,REJ,0.01,
192.168.202.153,192.168.23.103,tcp,0,1970-01-01 00:00:01.332010184,56656,80,RSTO,0.0,
192.168.202.153,192.168.25.152,tcp,0,1970-01-01 00:00:01.332010184,56630,2004,S0,0.0,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332010185,45943,19842,REJ,0.01,
192.168.202.153,192.168.23.203,tcp,0,1970-01-01 00:00:01.332010185,56629,1138,S0,0.0,
192.168.202.153,192.168.24.25,tcp,0,1970-01-01 00:00:01.332010185,56629,1166,S0,0.0,
192.168.202.153,192.168.24.203,tcp,0,1970-01-01 00:00:01.332010188,56630,3390,S0,0.0,
192.168.202.153,192.168.25.102,tcp,0,1970-01-01 00:00:01.332010188,56630,9010,S0,0.0,
192.168.202.153,192.168.23.203,tcp,0,1970-01-01 00:00:01.332010189,56629,2047,S0,0.0,
192.168.202.153,192.168.27.101,tcp,0,1970-01-01 00:00:01.332010190,56629,5405,S0,0.0,
192.168.202.153,192.168.25.152,tcp,0,1970-01-01 00:00:01.332010191,56630,55056,S0,0.0,
192.168.202.153,192.168.27.103,tcp,0,1970-01-01 00:00:01.332010193,56629,3221,S0,0.0,
192.168.202.153,192.168.24.152,tcp,0,1970-01-01 00:00:01.332010196,56629,42510,S0,0.0,
192.168.202.153,192.168.24.25,tcp,0,1970-01-01 00:00:01.332010197,56630,5910,S0,0.0,
192.168.202.153,192.168.23.82,icmp,0,1970-01-01 00:00:01.332010107,8,0,OTH,35.08,
192.168.202.153,192.168.23.249,icmp,0,1970-01-01 00:00:01.332010107,8,0,OTH,35.05,
192.168.202.153,192.168.21.254,tcp,0,1970-01-01 00:00:01.332010198,56629,1971,S0,0.0,
192.168.202.153,192.168.24.202,tcp,0,1970-01-01 00:00:01.332010199,56629,49999,S0,0.0,
192.168.202.153,192.168.27.102,tcp,0,1970-01-01 00:00:01.332010199,56630,8194,S0,0.0,
192.168.202.153,192.168.25.254,tcp,0,1970-01-01 00:00:01.332010199,56630,1075,S0,0.0,
192.168.202.153,192.168.28.96,icmp,0,1970-01-01 00:00:01.332010111,8,0,OTH,33.57,
192.168.202.153,192.168.28.181,icmp,0,1970-01-01 00:00:01.332010109,8,0,OTH,35.52,
192.168.202.153,192.168.23.203,tcp,0,1970-01-01 00:00:01.332010200,56630,25734,S0,0.0,
192.168.202.153,192.168.25.25,tcp,0,1970-01-01 00:00:01.332010201,56630,6005,S0,0.0,
192.168.202.153,192.168.25.53,icmp,0,1970-01-01 00:00:01.332010108,8,0,OTH,38.56,
192.168.202.153,192.168.25.252,tcp,0,1970-01-01 00:00:01.332010201,56629,1038,REJ,0.0,
192.168.202.153,192.168.27.202,tcp,0,1970-01-01 00:00:01.332010202,56629,31337,S0,0.0,
192.168.202.153,192.168.27.1,tcp,0,1970-01-01 00:00:01.332010203,56629,3030,REJ,0.01,
192.168.202.153,192.168.23.102,tcp,0,1970-01-01 00:00:01.332010203,56630,40911,S0,0.0,
192.168.202.153,192.168.27.202,tcp,0,1970-01-01 00:00:01.332010203,56630,6901,S0,0.0,
192.168.202.153,192.168.23.100,tcp,0,1970-01-01 00:00:01.332010203,56629,648,REJ,0.04,
192.168.202.83,192.168.206.44,tcp,0,1970-01-01 00:00:01.332010205,34508,6106,REJ,0.0,
192.168.202.153,192.168.21.254,tcp,0,1970-01-01 00:00:01.332010205,56629,25734,S0,0.0,
192.168.202.153,192.168.23.25,tcp,0,1970-01-01 00:00:01.332010206,56629,5802,S0,0.0,
192.168.202.153,192.168.24.25,tcp,0,1970-01-01 00:00:01.332010206,56630,726,S0,0.0,
192.168.202.153,192.168.23.203,tcp,0,1970-01-01 00:00:01.332010206,56630,1247,S0,0.0,
192.168.202.153,192.168.27.254,tcp,0,1970-01-01 00:00:01.332010208,56630,9968,S0,0.0,
192.168.202.153,192.168.24.254,tcp,0,1970-01-01 00:00:01.332010209,56629,30718,S0,0.0,
192.168.202.153,192.168.25.4,icmp,24,1970-01-01 00:00:01.332010156,13,14,OTH,0.1,
